...1,iati_identifier,reporting_org_text,reporting_org_ref,reporting_org_type,value_USD,transaction_date,transaction_type_code,transaction_type,provider_text,provider_ref,provider_type,receiver_text,receiver_ref,receiver_type,finance_type,covid_relevant,humanitarian,covid_matches,sector,country_region,value_USD_proportionate,id
18872,NL-KVK-27108436-A-06467-02:XG,Oxfam Novib,NL-KVK-27108436,21,1727.566338251573,2020-11-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description', 'GLIDE')",15150,NL,863.7831691257863,18872
18873,NL-KVK-27108436-A-06467-02:XG,Oxfam Novib,NL-KVK-27108436,21,1727.566338251573,2020-11-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description', 'GLIDE')",72050,NL,863.7831691257863,18873
18874,NL-KVK-27108436-A-06467-02:XG,Oxfam Novib,NL-KVK-27108436,21,1727.566338251573,2020-11-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description', 'GLIDE')",15150,NL,863.7831691257863,18874
18875,NL-KVK-27108436-A-06467-02:XG,Oxfam Novib,NL-KVK-27108436,21,1727.566338251573,2020-11-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description', 'GLIDE')",72050,NL,863.7831691257863,18875
18876,NL-KVK-27108436-A-06467-02:XG,Oxfam Novib,NL-KVK-27108436,21,1721.627966538366,2020-12-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description', 'GLIDE')",15150,NL,860.8139832691829,18876
18877,NL-KVK-27108436-A-06467-02:XG,Oxfam Novib,NL-KVK-27108436,21,1721.627966538366,2020-12-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description', 'GLIDE')",72050,NL,860.8139832691829,18877
18878,NL-KVK-27108436-A-06467-02:XG,Oxfam Novib,NL-KVK-27108436,21,1721.627966538366,2020-12-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description', 'GLIDE')",15150,NL,860.8139832691829,18878
18879,NL-KVK-27108436-A-06467-02:XG,Oxfam Novib,NL-KVK-27108436,21,1721.627966538366,2020-12-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description', 'GLIDE')",72050,NL,860.8139832691829,18879
18880,NL-KVK-27108436-A-06467-02:XG,Oxfam Novib,NL-KVK-27108436,21,3553.975470147397,2020-12-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description', 'GLIDE')",15150,NL,1776.987735073698,18880
18881,NL-KVK-27108436-A-06467-02:XG,Oxfam Novib,NL-KVK-27108436,21,3553.975470147397,2020-12-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description', 'GLIDE')",72050,NL,1776.987735073698,18881
18882,NL-KVK-27108436-A-06467-02:XG,Oxfam Novib,NL-KVK-27108436,21,3553.975470147397,2020-12-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description', 'GLIDE')",15150,NL,1776.987735073698,18882
18883,NL-KVK-27108436-A-06467-02:XG,Oxfam Novib,NL-KVK-27108436,21,3553.975470147397,2020-12-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description', 'GLIDE')",72050,NL,1776.987735073698,18883
18884,NL-KVK-27108436-A-06467-02:XG,Oxfam Novib,NL-KVK-27108436,21,5910.406753127811,2020-11-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description', 'GLIDE')",15150,NL,2955.203376563906,18884
18885,NL-KVK-27108436-A-06467-02:XG,Oxfam Novib,NL-KVK-27108436,21,5910.406753127811,2020-11-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description', 'GLIDE')",72050,NL,2955.203376563906,18885
18886,NL-KVK-27108436-A-06467-02:XG,Oxfam Novib,NL-KVK-27108436,21,5910.406753127811,2020-11-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description', 'GLIDE')",15150,NL,2955.203376563906,18886
18887,NL-KVK-27108436-A-06467-02:XG,Oxfam Novib,NL-KVK-27108436,21,5910.406753127811,2020-11-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description', 'GLIDE')",72050,NL,2955.203376563906,18887
18888,NL-KVK-27108436-A-06467-02:XG,Oxfam Novib,NL-KVK-27108436,21,765.3031738181145,2020-12-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description', 'GLIDE')",15150,NL,382.6515869090572,18888
18889,NL-KVK-27108436-A-06467-02:XG,Oxfam Novib,NL-KVK-27108436,21,765.3031738181145,2020-12-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description', 'GLIDE')",72050,NL,382.6515869090572,18889
18890,NL-KVK-27108436-A-06467-02:XG,Oxfam Novib,NL-KVK-27108436,21,765.3031738181145,2020-12-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description', 'GLIDE')",15150,NL,382.6515869090572,18890
18891,NL-KVK-27108436-A-06467-02:XG,Oxfam Novib,NL-KVK-27108436,21,765.3031738181145,2020-12-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description', 'GLIDE')",72050,NL,382.6515869090572,18891
18892,NL-KVK-27108436-A-06467-02:XG,Oxfam Novib,NL-KVK-27108436,21,201.9719027882464,2020-12-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description', 'GLIDE')",15150,NL,100.9859513941232,18892
18893,NL-KVK-27108436-A-06467-02:XG,Oxfam Novib,NL-KVK-27108436,21,201.9719027882464,2020-12-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description', 'GLIDE')",72050,NL,100.9859513941232,18893
18894,NL-KVK-27108436-A-06467-02:XG,Oxfam Novib,NL-KVK-27108436,21,201.9719027882464,2020-12-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description', 'GLIDE')",15150,NL,100.9859513941232,18894
18895,NL-KVK-27108436-A-06467-02:XG,Oxfam Novib,NL-KVK-27108436,21,201.9719027882464,2020-12-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description', 'GLIDE')",72050,NL,100.9859513941232,18895
18900,NL-KVK-27108436-A-06467-03:PS,Oxfam Novib,NL-KVK-27108436,21,5251.206618746108,2020-07-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",14030,PS,1575.361985623832,18900
18901,NL-KVK-27108436-A-06467-03:PS,Oxfam Novib,NL-KVK-27108436,21,5251.206618746108,2020-07-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",72040,PS,1575.361985623832,18901
18902,NL-KVK-27108436-A-06467-03:PS,Oxfam Novib,NL-KVK-27108436,21,5251.206618746108,2020-07-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",72050,PS,2100.482647498443,18902
18903,NL-KVK-27108436-A-06467-03:PS,Oxfam Novib,NL-KVK-27108436,21,5251.206618746108,2020-07-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",14030,PS,1575.361985623832,18903
18904,NL-KVK-27108436-A-06467-03:PS,Oxfam Novib,NL-KVK-27108436,21,5251.206618746108,2020-07-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",72040,PS,1575.361985623832,18904
18905,NL-KVK-27108436-A-06467-03:PS,Oxfam Novib,NL-KVK-27108436,21,5251.206618746108,2020-07-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",72050,PS,2100.482647498443,18905
18906,NL-KVK-27108436-A-06467-03:PS,Oxfam Novib,NL-KVK-27108436,21,7214.72300325532,2020-08-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",14030,PS,2164.416900976596,18906
18907,NL-KVK-27108436-A-06467-03:PS,Oxfam Novib,NL-KVK-27108436,21,7214.72300325532,2020-08-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",72040,PS,2164.416900976596,18907
18908,NL-KVK-27108436-A-06467-03:PS,Oxfam Novib,NL-KVK-27108436,21,7214.72300325532,2020-08-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",72050,PS,2885.889201302128,18908
18909,NL-KVK-27108436-A-06467-03:PS,Oxfam Novib,NL-KVK-27108436,21,7214.72300325532,2020-08-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",14030,PS,2164.416900976596,18909
18910,NL-KVK-27108436-A-06467-03:PS,Oxfam Novib,NL-KVK-27108436,21,7214.72300325532,2020-08-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",72040,PS,2164.416900976596,18910
18911,NL-KVK-27108436-A-06467-03:PS,Oxfam Novib,NL-KVK-27108436,21,7214.72300325532,2020-08-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",72050,PS,2885.889201302128,18911
18912,NL-KVK-27108436-A-06467-03:PS,Oxfam Novib,NL-KVK-27108436,21,5700.114131911035,2020-09-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",14030,PS,1710.034239573311,18912
18913,NL-KVK-27108436-A-06467-03:PS,Oxfam Novib,NL-KVK-27108436,21,5700.114131911035,2020-09-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",72040,PS,1710.034239573311,18913
18914,NL-KVK-27108436-A-06467-03:PS,Oxfam Novib,NL-KVK-27108436,21,5700.114131911035,2020-09-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",72050,PS,2280.045652764414,18914
18915,NL-KVK-27108436-A-06467-03:PS,Oxfam Novib,NL-KVK-27108436,21,5700.114131911035,2020-09-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",14030,PS,1710.034239573311,18915
18916,NL-KVK-27108436-A-06467-03:PS,Oxfam Novib,NL-KVK-27108436,21,5700.114131911035,2020-09-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",72040,PS,1710.034239573311,18916
18917,NL-KVK-27108436-A-06467-03:PS,Oxfam Novib,NL-KVK-27108436,21,5700.114131911035,2020-09-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",72050,PS,2280.045652764414,18917
18918,NL-KVK-27108436-A-06467-03:PS,Oxfam Novib,NL-KVK-27108436,21,5124.786310299808,2020-10-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",14030,PS,1537.435893089943,18918
18919,NL-KVK-27108436-A-06467-03:PS,Oxfam Novib,NL-KVK-27108436,21,5124.786310299808,2020-10-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",72040,PS,1537.435893089943,18919
18920,NL-KVK-27108436-A-06467-03:PS,Oxfam Novib,NL-KVK-27108436,21,5124.786310299808,2020-10-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",72050,PS,2049.914524119923,18920
18921,NL-KVK-27108436-A-06467-03:PS,Oxfam Novib,NL-KVK-27108436,21,5124.786310299808,2020-10-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",14030,PS,1537.435893089943,18921
18922,NL-KVK-27108436-A-06467-03:PS,Oxfam Novib,NL-KVK-27108436,21,5124.786310299808,2020-10-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",72040,PS,1537.435893089943,18922
18923,NL-KVK-27108436-A-06467-03:PS,Oxfam Novib,NL-KVK-27108436,21,5124.786310299808,2020-10-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",72050,PS,2049.914524119923,18923
18924,NL-KVK-27108436-A-06467-03:PS,Oxfam Novib,NL-KVK-27108436,21,5458.399670105825,2020-11-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",14030,PS,1637.519901031748,18924
18925,NL-KVK-27108436-A-06467-03:PS,Oxfam Novib,NL-KVK-27108436,21,5458.399670105825,2020-11-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",72040,PS,1637.519901031748,18925
18926,NL-KVK-27108436-A-06467-03:PS,Oxfam Novib,NL-KVK-27108436,21,5458.399670105825,2020-11-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",72050,PS,2183.35986804233,18926
18927,NL-KVK-27108436-A-06467-03:PS,Oxfam Novib,NL-KVK-27108436,21,5458.399670105825,2020-11-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",14030,PS,1637.519901031748,18927
18928,NL-KVK-27108436-A-06467-03:PS,Oxfam Novib,NL-KVK-27108436,21,5458.399670105825,2020-11-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",72040,PS,1637.519901031748,18928
18929,NL-KVK-27108436-A-06467-03:PS,Oxfam Novib,NL-KVK-27108436,21,5458.399670105825,2020-11-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",72050,PS,2183.35986804233,18929
18930,NL-KVK-27108436-A-06467-03:PS,Oxfam Novib,NL-KVK-27108436,21,15.81707672438075,2020-12-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",14030,PS,4.745123017314224,18930
18931,NL-KVK-27108436-A-06467-03:PS,Oxfam Novib,NL-KVK-27108436,21,15.81707672438075,2020-12-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",72040,PS,4.745123017314224,18931
18932,NL-KVK-27108436-A-06467-03:PS,Oxfam Novib,NL-KVK-27108436,21,15.81707672438075,2020-12-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",72050,PS,6.326830689752298,18932
18933,NL-KVK-27108436-A-06467-03:PS,Oxfam Novib,NL-KVK-27108436,21,15.81707672438075,2020-12-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",14030,PS,4.745123017314224,18933
18934,NL-KVK-27108436-A-06467-03:PS,Oxfam Novib,NL-KVK-27108436,21,15.81707672438075,2020-12-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",72040,PS,4.745123017314224,18934
18935,NL-KVK-27108436-A-06467-03:PS,Oxfam Novib,NL-KVK-27108436,21,15.81707672438075,2020-12-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",72050,PS,6.326830689752298,18935
18936,NL-KVK-27108436-A-06467-04:BD,Oxfam Novib,NL-KVK-27108436,21,247233.4985539206,2020-08-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",14030,BD,74170.0495661762,18936
18937,NL-KVK-27108436-A-06467-04:BD,Oxfam Novib,NL-KVK-27108436,21,247233.4985539206,2020-08-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",72040,BD,74170.0495661762,18937
18938,NL-KVK-27108436-A-06467-04:BD,Oxfam Novib,NL-KVK-27108436,21,247233.4985539206,2020-08-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",72050,BD,98893.39942156825,18938
18939,NL-KVK-27108436-A-06467-04:BD,Oxfam Novib,NL-KVK-27108436,21,247233.4985539206,2020-08-01,3,Disbursement,Oxfam Novib,NL-KVK-27108436,NA,Oxfam GB Bangladesh,Oxfam GB Bangladesh,NA,110,MAYBE,NA,"('title', 'description', 'GLIDE')",14030,BD,74170.0495661762,18939
18940,NL-KVK-27108436-A-06467-04:BD,Oxfam Novib,NL-KVK-27108436,21,247233.4985539206,2020-08-01,3,Disbursement,Oxfam Novib,NL-KVK-27108436,NA,Oxfam GB Bangladesh,Oxfam GB Bangladesh,NA,110,MAYBE,NA,"('title', 'description', 'GLIDE')",72040,BD,74170.0495661762,18940
18941,NL-KVK-27108436-A-06467-04:BD,Oxfam Novib,NL-KVK-27108436,21,247233.4985539206,2020-08-01,3,Disbursement,Oxfam Novib,NL-KVK-27108436,NA,Oxfam GB Bangladesh,Oxfam GB Bangladesh,NA,110,MAYBE,NA,"('title', 'description', 'GLIDE')",72050,BD,98893.39942156825,18941
18942,NL-KVK-27108436-A-06467-05:BF,Oxfam Novib,NL-KVK-27108436,21,247233.4985539206,2020-08-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",14030,BF,74170.0495661762,18942
18943,NL-KVK-27108436-A-06467-05:BF,Oxfam Novib,NL-KVK-27108436,21,247233.4985539206,2020-08-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",72040,BF,74170.0495661762,18943
18944,NL-KVK-27108436-A-06467-05:BF,Oxfam Novib,NL-KVK-27108436,21,247233.4985539206,2020-08-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",72050,BF,98893.39942156825,18944
18945,NL-KVK-27108436-A-06467-05:BF,Oxfam Novib,NL-KVK-27108436,21,247233.4985539206,2020-08-01,3,Disbursement,Oxfam Novib,NL-KVK-27108436,NA,INTERMÓN OXFAM,ES-CIF-G-8236803,NA,110,MAYBE,NA,"('title', 'description', 'GLIDE')",14030,BF,74170.0495661762,18945
18946,NL-KVK-27108436-A-06467-05:BF,Oxfam Novib,NL-KVK-27108436,21,247233.4985539206,2020-08-01,3,Disbursement,Oxfam Novib,NL-KVK-27108436,NA,INTERMÓN OXFAM,ES-CIF-G-8236803,NA,110,MAYBE,NA,"('title', 'description', 'GLIDE')",72040,BF,74170.0495661762,18946
18947,NL-KVK-27108436-A-06467-05:BF,Oxfam Novib,NL-KVK-27108436,21,247233.4985539206,2020-08-01,3,Disbursement,Oxfam Novib,NL-KVK-27108436,NA,INTERMÓN OXFAM,ES-CIF-G-8236803,NA,110,MAYBE,NA,"('title', 'description', 'GLIDE')",72050,BF,98893.39942156825,18947
18948,NL-KVK-27108436-A-06467-06:IQ,Oxfam Novib,NL-KVK-27108436,21,246293.9536012831,2020-09-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",14030,IQ,73888.18608038493,18948
18949,NL-KVK-27108436-A-06467-06:IQ,Oxfam Novib,NL-KVK-27108436,21,246293.9536012831,2020-09-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",72040,IQ,73888.18608038493,18949
18950,NL-KVK-27108436-A-06467-06:IQ,Oxfam Novib,NL-KVK-27108436,21,246293.9536012831,2020-09-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",72050,IQ,98517.58144051323,18950
18951,NL-KVK-27108436-A-06467-06:IQ,Oxfam Novib,NL-KVK-27108436,21,246293.9536012831,2020-09-01,3,Disbursement,Oxfam Novib,NL-KVK-27108436,NA,Oxfam GB,GB-CHC-202918,NA,110,MAYBE,NA,"('title', 'description', 'GLIDE')",14030,IQ,73888.18608038493,18951
18952,NL-KVK-27108436-A-06467-06:IQ,Oxfam Novib,NL-KVK-27108436,21,246293.9536012831,2020-09-01,3,Disbursement,Oxfam Novib,NL-KVK-27108436,NA,Oxfam GB,GB-CHC-202918,NA,110,MAYBE,NA,"('title', 'description', 'GLIDE')",72040,IQ,73888.18608038493,18952
18953,NL-KVK-27108436-A-06467-06:IQ,Oxfam Novib,NL-KVK-27108436,21,246293.9536012831,2020-09-01,3,Disbursement,Oxfam Novib,NL-KVK-27108436,NA,Oxfam GB,GB-CHC-202918,NA,110,MAYBE,NA,"('title', 'description', 'GLIDE')",72050,IQ,98517.58144051323,18953
18954,NL-KVK-27108436-A-06467-07:SS,Oxfam Novib,NL-KVK-27108436,21,246293.9536012831,2020-09-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",14030,SS,73888.18608038493,18954
18955,NL-KVK-27108436-A-06467-07:SS,Oxfam Novib,NL-KVK-27108436,21,246293.9536012831,2020-09-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",72040,SS,73888.18608038493,18955
18956,NL-KVK-27108436-A-06467-07:SS,Oxfam Novib,NL-KVK-27108436,21,246293.9536012831,2020-09-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",72050,SS,98517.58144051323,18956
18957,NL-KVK-27108436-A-06467-07:SS,Oxfam Novib,NL-KVK-27108436,21,246293.9536012831,2020-09-01,3,Disbursement,Oxfam Novib,NL-KVK-27108436,NA,Oxfam GB,GB-CHC-202918,NA,110,MAYBE,NA,"('title', 'description', 'GLIDE')",14030,SS,73888.18608038493,18957
18958,NL-KVK-27108436-A-06467-07:SS,Oxfam Novib,NL-KVK-27108436,21,246293.9536012831,2020-09-01,3,Disbursement,Oxfam Novib,NL-KVK-27108436,NA,Oxfam GB,GB-CHC-202918,NA,110,MAYBE,NA,"('title', 'description', 'GLIDE')",72040,SS,73888.18608038493,18958
18959,NL-KVK-27108436-A-06467-07:SS,Oxfam Novib,NL-KVK-27108436,21,246293.9536012831,2020-09-01,3,Disbursement,Oxfam Novib,NL-KVK-27108436,NA,Oxfam GB,GB-CHC-202918,NA,110,MAYBE,NA,"('title', 'description', 'GLIDE')",72050,SS,98517.58144051323,18959
